Nome,Voto_Effetto,Voto_Sapore,Caratteristiche Principali
"Akuamma, Bucce Arancia, Damiana",0,0,
"Akuamma, Bucce Arancia, Galanga",0,0,
"Akuamma, Bucce Arancia, Gelsomino",0,0,
"Akuamma, Bucce Arancia, Kava",0,0,
"Akuamma, Bucce Arancia, Lattuga Selvatica",0,0,
"Akuamma, Bucce Arancia, Lavanda",0,0,
"Akuamma, Bucce Arancia, Loto Blu",0,0,
"Akuamma, Bucce Arancia, Loto Rosa",0,0,
"Akuamma, Bucce Arancia, Marihuanilla",0,0,
"Akuamma, Bucce Arancia, Melissa",0,0,
"Akuamma, Bucce Arancia, Menta piperita",0,0,
"Akuamma, Bucce Arancia, Mulungu",0,0,
"Akuamma, Bucce Arancia, Papavero Selvatico",0,0,
"Akuamma, Bucce Arancia, Papavero della california",0,0,
"Akuamma, Bucce Arancia, Passiflora",0,0,
"Akuamma, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Akuamma, Bucce Arancia, Rosa di Damasco",0,0,
"Akuamma, Bucce Arancia, Skullcap",0,0,
"Akuamma, Bucce Arancia, Valeriana",0,0,
"Akuamma, Galanga, Artemisia",0,0,
"Akuamma, Galanga, Biancospino",0,0,
"Akuamma, Galanga, Camomilla",0,0,
"Akuamma, Galanga, Coda di Leone",0,0,
"Akuamma, Galanga, Corydalis",0,0,
"Akuamma, Galanga, Damiana",0,0,
"Akuamma, Galanga, Gelsomino",0,0,
"Akuamma, Galanga, Kava",0,0,
"Akuamma, Galanga, Lattuga Selvatica",0,0,
"Akuamma, Galanga, Lavanda",0,0,
"Akuamma, Galanga, Loto Blu",0,0,
"Akuamma, Galanga, Loto Rosa",0,0,
"Akuamma, Galanga, Marihuanilla",0,0,
"Akuamma, Galanga, Melissa",0,0,
"Akuamma, Galanga, Menta piperita",0,0,
"Akuamma, Galanga, Mulungu",0,0,
"Akuamma, Galanga, Papavero Selvatico",0,0,
"Akuamma, Galanga, Papavero della california",0,0,
"Akuamma, Galanga, Passiflora",0,0,
"Akuamma, Galanga, Pedicularis Hirsuta",0,0,
"Akuamma, Galanga, Rosa di Damasco",0,0,
"Akuamma, Galanga, Skullcap",0,0,
"Akuamma, Galanga, Valeriana",0,0,
"Akuamma, Lavanda, Artemisia",0,0,
"Akuamma, Lavanda, Biancospino",0,0,
"Akuamma, Lavanda, Camomilla",0,0,
"Akuamma, Lavanda, Coda di Leone",0,0,
"Akuamma, Lavanda, Corydalis",0,0,
"Akuamma, Lavanda, Damiana",0,0,
"Akuamma, Lavanda, Gelsomino",0,0,
"Akuamma, Lavanda, Kava",0,0,
"Akuamma, Lavanda, Lattuga Selvatica",0,0,
"Akuamma, Lavanda, Loto Blu",0,0,
"Akuamma, Lavanda, Loto Rosa",0,0,
"Akuamma, Lavanda, Marihuanilla",0,0,
"Akuamma, Lavanda, Melissa",0,0,
"Akuamma, Lavanda, Menta piperita",0,0,
"Akuamma, Lavanda, Mulungu",0,0,
"Akuamma, Lavanda, Papavero Selvatico",0,0,
"Akuamma, Lavanda, Papavero della california",0,0,
"Akuamma, Lavanda, Passiflora",0,0,
"Akuamma, Lavanda, Pedicularis Hirsuta",0,0,
"Akuamma, Lavanda, Rosa di Damasco",0,0,
"Akuamma, Lavanda, Skullcap",0,0,
"Akuamma, Lavanda, Valeriana",0,0,
"Akuamma, Menta piperita, Artemisia",0,0,
"Akuamma, Menta piperita, Biancospino",0,0,
"Akuamma, Menta piperita, Camomilla",0,0,
"Akuamma, Menta piperita, Coda di Leone",0,0,
"Akuamma, Menta piperita, Corydalis",0,0,
"Akuamma, Menta piperita, Damiana",0,0,
"Akuamma, Menta piperita, Gelsomino",0,0,
"Akuamma, Menta piperita, Kava",0,0,
"Akuamma, Menta piperita, Lattuga Selvatica",0,0,
"Akuamma, Menta piperita, Loto Blu",0,0,
"Akuamma, Menta piperita, Loto Rosa",0,0,
"Akuamma, Menta piperita, Marihuanilla",0,0,
"Akuamma, Menta piperita, Melissa",0,0,
"Akuamma, Menta piperita, Mulungu",0,0,
"Akuamma, Menta piperita, Papavero Selvatico",0,0,
"Akuamma, Menta piperita, Papavero della california",0,0,
"Akuamma, Menta piperita, Passiflora",0,0,
"Akuamma, Menta piperita, Pedicularis Hirsuta",0,0,
"Akuamma, Menta piperita, Rosa di Damasco",0,0,
"Akuamma, Menta piperita, Skullcap",0,0,
"Akuamma, Menta piperita, Valeriana",0,0,
"Akuamma, Rosa di Damasco, Artemisia",0,0,
"Akuamma, Rosa di Damasco, Biancospino",0,0,
"Akuamma, Rosa di Damasco, Camomilla",0,0,
"Akuamma, Rosa di Damasco, Coda di Leone",0,0,
"Akuamma, Rosa di Damasco, Corydalis",0,0,
"Akuamma, Rosa di Damasco, Damiana",0,0,
"Akuamma, Rosa di Damasco, Gelsomino",0,0,
"Akuamma, Rosa di Damasco, Kava",0,0,
"Akuamma, Rosa di Damasco, Lattuga Selvatica",0,0,
"Akuamma, Rosa di Damasco, Loto Blu",0,0,
"Akuamma, Rosa di Damasco, Loto Rosa",0,0,
"Akuamma, Rosa di Damasco, Marihuanilla",0,0,
"Akuamma, Rosa di Damasco, Melissa",0,0,
"Akuamma, Rosa di Damasco, Mulungu",0,0,
"Akuamma, Rosa di Damasco, Papavero Selvatico",0,0,
"Akuamma, Rosa di Damasco, Papavero della california",0,0,
"Akuamma, Rosa di Damasco, Passiflora",0,0,
"Akuamma, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Akuamma, Rosa di Damasco, Skullcap",0,0,
"Akuamma, Rosa di Damasco, Valeriana",0,0,
"Artemisia, Bucce Arancia, Biancospino",0,0,
"Artemisia, Bucce Arancia, Camomilla",0,0,
"Artemisia, Bucce Arancia, Coda di Leone",0,0,
"Artemisia, Bucce Arancia, Corydalis",0,0,
"Artemisia, Bucce Arancia, Damiana",0,0,
"Artemisia, Bucce Arancia, Galanga",0,0,
"Artemisia, Bucce Arancia, Gelsomino",0,0,
"Artemisia, Bucce Arancia, Kava",0,0,
"Artemisia, Bucce Arancia, Lattuga Selvatica",0,0,
"Artemisia, Bucce Arancia, Lavanda",0,0,
"Artemisia, Bucce Arancia, Loto Blu",0,0,
"Artemisia, Bucce Arancia, Loto Rosa",0,0,
"Artemisia, Bucce Arancia, Marihuanilla",0,0,
"Artemisia, Bucce Arancia, Melissa",0,0,
"Artemisia, Bucce Arancia, Menta piperita",0,0,
"Artemisia, Bucce Arancia, Mulungu",0,0,
"Artemisia, Bucce Arancia, Papavero Selvatico",0,0,
"Artemisia, Bucce Arancia, Papavero della california",0,0,
"Artemisia, Bucce Arancia, Passiflora",0,0,
"Artemisia, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Artemisia, Bucce Arancia, Rosa di Damasco",0,0,
"Artemisia, Bucce Arancia, Skullcap",0,0,
"Artemisia, Bucce Arancia, Valeriana",0,0,
"Artemisia, Galanga, Biancospino",0,0,
"Artemisia, Galanga, Camomilla",0,0,
"Artemisia, Galanga, Coda di Leone",0,0,
"Artemisia, Galanga, Corydalis",0,0,
"Artemisia, Galanga, Damiana",0,0,
"Artemisia, Galanga, Gelsomino",0,0,
"Artemisia, Galanga, Kava",0,0,
"Artemisia, Galanga, Lattuga Selvatica",0,0,
"Artemisia, Galanga, Lavanda",0,0,
"Artemisia, Galanga, Loto Blu",0,0,
"Artemisia, Galanga, Loto Rosa",0,0,
"Artemisia, Galanga, Marihuanilla",0,0,
"Artemisia, Galanga, Melissa",0,0,
"Artemisia, Galanga, Menta piperita",0,0,
"Artemisia, Galanga, Mulungu",0,0,
"Artemisia, Galanga, Papavero Selvatico",0,0,
"Artemisia, Galanga, Papavero della california",0,0,
"Artemisia, Galanga, Passiflora",0,0,
"Artemisia, Galanga, Pedicularis Hirsuta",0,0,
"Artemisia, Galanga, Rosa di Damasco",0,0,
"Artemisia, Galanga, Skullcap",0,0,
"Artemisia, Galanga, Valeriana",0,0,
"Artemisia, Lavanda, Biancospino",0,0,
"Artemisia, Lavanda, Camomilla",0,0,
"Artemisia, Lavanda, Coda di Leone",0,0,
"Artemisia, Lavanda, Corydalis",0,0,
"Artemisia, Lavanda, Damiana",0,0,
"Artemisia, Lavanda, Gelsomino",0,0,
"Artemisia, Lavanda, Kava",0,0,
"Artemisia, Lavanda, Lattuga Selvatica",0,0,
"Artemisia, Lavanda, Loto Blu",0,0,
"Artemisia, Lavanda, Loto Rosa",0,0,
"Artemisia, Lavanda, Marihuanilla",0,0,
"Artemisia, Lavanda, Melissa",0,0,
"Artemisia, Lavanda, Menta piperita",0,0,
"Artemisia, Lavanda, Mulungu",0,0,
"Artemisia, Lavanda, Papavero Selvatico",0,0,
"Artemisia, Lavanda, Papavero della california",0,0,
"Artemisia, Lavanda, Passiflora",0,0,
"Artemisia, Lavanda, Pedicularis Hirsuta",0,0,
"Artemisia, Lavanda, Rosa di Damasco",0,0,
"Artemisia, Lavanda, Skullcap",0,0,
"Artemisia, Lavanda, Valeriana",0,0,
"Artemisia, Menta piperita, Biancospino",0,0,
"Artemisia, Menta piperita, Camomilla",0,0,
"Artemisia, Menta piperita, Coda di Leone",0,0,
"Artemisia, Menta piperita, Corydalis",0,0,
"Artemisia, Menta piperita, Damiana",0,0,
"Artemisia, Menta piperita, Gelsomino",0,0,
"Artemisia, Menta piperita, Kava",0,0,
"Artemisia, Menta piperita, Lattuga Selvatica",0,0,
"Artemisia, Menta piperita, Loto Blu",0,0,
"Artemisia, Menta piperita, Loto Rosa",0,0,
"Artemisia, Menta piperita, Marihuanilla",0,0,
"Artemisia, Menta piperita, Melissa",0,0,
"Artemisia, Menta piperita, Mulungu",0,0,
"Artemisia, Menta piperita, Papavero Selvatico",0,0,
"Artemisia, Menta piperita, Papavero della california",0,0,
"Artemisia, Menta piperita, Passiflora",0,0,
"Artemisia, Menta piperita, Pedicularis Hirsuta",0,0,
"Artemisia, Menta piperita, Rosa di Damasco",0,0,
"Artemisia, Menta piperita, Skullcap",0,0,
"Artemisia, Menta piperita, Valeriana",0,0,
"Artemisia, Rosa di Damasco, Biancospino",0,0,
"Artemisia, Rosa di Damasco, Camomilla",0,0,
"Artemisia, Rosa di Damasco, Coda di Leone",0,0,
"Artemisia, Rosa di Damasco, Corydalis",0,0,
"Artemisia, Rosa di Damasco, Damiana",0,0,
"Artemisia, Rosa di Damasco, Gelsomino",0,0,
"Artemisia, Rosa di Damasco, Kava",0,0,
"Artemisia, Rosa di Damasco, Lattuga Selvatica",0,0,
"Artemisia, Rosa di Damasco, Loto Blu",0,0,
"Artemisia, Rosa di Damasco, Loto Rosa",0,0,
"Artemisia, Rosa di Damasco, Marihuanilla",0,0,
"Artemisia, Rosa di Damasco, Melissa",0,0,
"Artemisia, Rosa di Damasco, Mulungu",0,0,
"Artemisia, Rosa di Damasco, Papavero Selvatico",0,0,
"Artemisia, Rosa di Damasco, Papavero della california",0,0,
"Artemisia, Rosa di Damasco, Passiflora",0,0,
"Artemisia, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Artemisia, Rosa di Damasco, Skullcap",0,0,
"Artemisia, Rosa di Damasco, Valeriana",0,0,
"Biancospino, Bucce Arancia, Camomilla",0,0,
"Biancospino, Bucce Arancia, Coda di Leone",0,0,
"Biancospino, Bucce Arancia, Corydalis",0,0,
"Biancospino, Bucce Arancia, Damiana",0,0,
"Biancospino, Bucce Arancia, Galanga",0,0,
"Biancospino, Bucce Arancia, Gelsomino",0,0,
"Biancospino, Bucce Arancia, Kava",0,0,
"Biancospino, Bucce Arancia, Lattuga Selvatica",0,0,
"Biancospino, Bucce Arancia, Lavanda",0,0,
"Biancospino, Bucce Arancia, Loto Blu",0,0,
"Biancospino, Bucce Arancia, Loto Rosa",0,0,
"Biancospino, Bucce Arancia, Marihuanilla",0,0,
"Biancospino, Bucce Arancia, Melissa",0,0,
"Biancospino, Bucce Arancia, Menta piperita",0,0,
"Biancospino, Bucce Arancia, Mulungu",0,0,
"Biancospino, Bucce Arancia, Papavero Selvatico",0,0,
"Biancospino, Bucce Arancia, Papavero della california",0,0,
"Biancospino, Bucce Arancia, Passiflora",0,0,
"Biancospino, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Biancospino, Bucce Arancia, Rosa di Damasco",0,0,
"Biancospino, Bucce Arancia, Skullcap",0,0,
"Biancospino, Bucce Arancia, Valeriana",0,0,
"Biancospino, Galanga, Camomilla",0,0,
"Biancospino, Galanga, Coda di Leone",0,0,
"Biancospino, Galanga, Corydalis",0,0,
"Biancospino, Galanga, Damiana",0,0,
"Biancospino, Galanga, Gelsomino",0,0,
"Biancospino, Galanga, Kava",0,0,
"Biancospino, Galanga, Lattuga Selvatica",0,0,
"Biancospino, Galanga, Lavanda",0,0,
"Biancospino, Galanga, Loto Blu",0,0,
"Biancospino, Galanga, Loto Rosa",0,0,
"Biancospino, Galanga, Marihuanilla",0,0,
"Biancospino, Galanga, Melissa",0,0,
"Biancospino, Galanga, Menta piperita",0,0,
"Biancospino, Galanga, Mulungu",0,0,
"Biancospino, Galanga, Papavero Selvatico",0,0,
"Biancospino, Galanga, Papavero della california",0,0,
"Biancospino, Galanga, Passiflora",0,0,
"Biancospino, Galanga, Pedicularis Hirsuta",0,0,
"Biancospino, Galanga, Rosa di Damasco",0,0,
"Biancospino, Galanga, Skullcap",0,0,
"Biancospino, Galanga, Valeriana",0,0,
"Biancospino, Lavanda, Camomilla",0,0,
"Biancospino, Lavanda, Coda di Leone",0,0,
"Biancospino, Lavanda, Corydalis",0,0,
"Biancospino, Lavanda, Damiana",0,0,
"Biancospino, Lavanda, Gelsomino",0,0,
"Biancospino, Lavanda, Kava",0,0,
"Biancospino, Lavanda, Lattuga Selvatica",0,0,
"Biancospino, Lavanda, Loto Blu",0,0,
"Biancospino, Lavanda, Loto Rosa",0,0,
"Biancospino, Lavanda, Marihuanilla",0,0,
"Biancospino, Lavanda, Melissa",0,0,
"Biancospino, Lavanda, Menta piperita",0,0,
"Biancospino, Lavanda, Mulungu",0,0,
"Biancospino, Lavanda, Papavero Selvatico",0,0,
"Biancospino, Lavanda, Papavero della california",0,0,
"Biancospino, Lavanda, Passiflora",0,0,
"Biancospino, Lavanda, Pedicularis Hirsuta",0,0,
"Biancospino, Lavanda, Rosa di Damasco",0,0,
"Biancospino, Lavanda, Skullcap",0,0,
"Biancospino, Lavanda, Valeriana",0,0,
"Biancospino, Menta piperita, Camomilla",0,0,
"Biancospino, Menta piperita, Coda di Leone",0,0,
"Biancospino, Menta piperita, Corydalis",0,0,
"Biancospino, Menta piperita, Damiana",0,0,
"Biancospino, Menta piperita, Gelsomino",0,0,
"Biancospino, Menta piperita, Kava",0,0,
"Biancospino, Menta piperita, Lattuga Selvatica",0,0,
"Biancospino, Menta piperita, Loto Blu",0,0,
"Biancospino, Menta piperita, Loto Rosa",0,0,
"Biancospino, Menta piperita, Marihuanilla",0,0,
"Biancospino, Menta piperita, Melissa",0,0,
"Biancospino, Menta piperita, Mulungu",0,0,
"Biancospino, Menta piperita, Papavero Selvatico",0,0,
"Biancospino, Menta piperita, Papavero della california",0,0,
"Biancospino, Menta piperita, Passiflora",0,0,
"Biancospino, Menta piperita, Pedicularis Hirsuta",0,0,
"Biancospino, Menta piperita, Rosa di Damasco",0,0,
"Biancospino, Menta piperita, Skullcap",0,0,
"Biancospino, Menta piperita, Valeriana",0,0,
"Biancospino, Rosa di Damasco, Camomilla",0,0,
"Biancospino, Rosa di Damasco, Coda di Leone",0,0,
"Biancospino, Rosa di Damasco, Corydalis",0,0,
"Biancospino, Rosa di Damasco, Damiana",0,0,
"Biancospino, Rosa di Damasco, Gelsomino",0,0,
"Biancospino, Rosa di Damasco, Kava",0,0,
"Biancospino, Rosa di Damasco, Lattuga Selvatica",0,0,
"Biancospino, Rosa di Damasco, Loto Blu",0,0,
"Biancospino, Rosa di Damasco, Loto Rosa",0,0,
"Biancospino, Rosa di Damasco, Marihuanilla",0,0,
"Biancospino, Rosa di Damasco, Melissa",0,0,
"Biancospino, Rosa di Damasco, Mulungu",0,0,
"Biancospino, Rosa di Damasco, Papavero Selvatico",0,0,
"Biancospino, Rosa di Damasco, Papavero della california",0,0,
"Biancospino, Rosa di Damasco, Passiflora",0,0,
"Biancospino, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Biancospino, Rosa di Damasco, Skullcap",0,0,
"Biancospino, Rosa di Damasco, Valeriana",0,0,
"Camomilla, Bucce Arancia, Coda di Leone",0,0,
"Camomilla, Bucce Arancia, Corydalis",0,0,
"Camomilla, Bucce Arancia, Damiana",0,0,
"Camomilla, Bucce Arancia, Galanga",0,0,
"Camomilla, Bucce Arancia, Gelsomino",0,0,
"Camomilla, Bucce Arancia, Kava",0,0,
"Camomilla, Bucce Arancia, Lattuga Selvatica",0,0,
"Camomilla, Bucce Arancia, Lavanda",0,0,
"Camomilla, Bucce Arancia, Loto Blu",0,0,
"Camomilla, Bucce Arancia, Loto Rosa",0,0,
"Camomilla, Bucce Arancia, Marihuanilla",0,0,
"Camomilla, Bucce Arancia, Melissa",0,0,
"Camomilla, Bucce Arancia, Menta piperita",0,0,
"Camomilla, Bucce Arancia, Mulungu",0,0,
"Camomilla, Bucce Arancia, Papavero Selvatico",0,0,
"Camomilla, Bucce Arancia, Papavero della california",0,0,
"Camomilla, Bucce Arancia, Passiflora",0,0,
"Camomilla, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Camomilla, Bucce Arancia, Rosa di Damasco",0,0,
"Camomilla, Bucce Arancia, Skullcap",0,0,
"Camomilla, Bucce Arancia, Valeriana",0,0,
"Camomilla, Galanga, Coda di Leone",0,0,
"Camomilla, Galanga, Corydalis",0,0,
"Camomilla, Galanga, Damiana",0,0,
"Camomilla, Galanga, Gelsomino",0,0,
"Camomilla, Galanga, Kava",0,0,
"Camomilla, Galanga, Lattuga Selvatica",0,0,
"Camomilla, Galanga, Lavanda",0,0,
"Camomilla, Galanga, Loto Blu",0,0,
"Camomilla, Galanga, Loto Rosa",0,0,
"Camomilla, Galanga, Marihuanilla",0,0,
"Camomilla, Galanga, Melissa",0,0,
"Camomilla, Galanga, Menta piperita",0,0,
"Camomilla, Galanga, Mulungu",0,0,
"Camomilla, Galanga, Papavero Selvatico",0,0,
"Camomilla, Galanga, Papavero della california",0,0,
"Camomilla, Galanga, Passiflora",0,0,
"Camomilla, Galanga, Pedicularis Hirsuta",0,0,
"Camomilla, Galanga, Rosa di Damasco",0,0,
"Camomilla, Galanga, Skullcap",0,0,
"Camomilla, Galanga, Valeriana",0,0,
"Camomilla, Lavanda, Coda di Leone",0,0,
"Camomilla, Lavanda, Corydalis",0,0,
"Camomilla, Lavanda, Damiana",0,0,
"Camomilla, Lavanda, Gelsomino",0,0,
"Camomilla, Lavanda, Kava",0,0,
"Camomilla, Lavanda, Lattuga Selvatica",0,0,
"Camomilla, Lavanda, Loto Blu",0,0,
"Camomilla, Lavanda, Loto Rosa",0,0,
"Camomilla, Lavanda, Marihuanilla",0,0,
"Camomilla, Lavanda, Melissa",0,0,
"Camomilla, Lavanda, Menta piperita",0,0,
"Camomilla, Lavanda, Mulungu",0,0,
"Camomilla, Lavanda, Papavero Selvatico",0,0,
"Camomilla, Lavanda, Papavero della california",0,0,
"Camomilla, Lavanda, Passiflora",0,0,
"Camomilla, Lavanda, Pedicularis Hirsuta",0,0,
"Camomilla, Lavanda, Rosa di Damasco",0,0,
"Camomilla, Lavanda, Skullcap",0,0,
"Camomilla, Lavanda, Valeriana",0,0,
"Camomilla, Menta piperita, Coda di Leone",0,0,
"Camomilla, Menta piperita, Corydalis",0,0,
"Camomilla, Menta piperita, Damiana",0,0,
"Camomilla, Menta piperita, Gelsomino",0,0,
"Camomilla, Menta piperita, Kava",0,0,
"Camomilla, Menta piperita, Lattuga Selvatica",0,0,
"Camomilla, Menta piperita, Loto Blu",0,0,
"Camomilla, Menta piperita, Loto Rosa",0,0,
"Camomilla, Menta piperita, Marihuanilla",0,0,
"Camomilla, Menta piperita, Melissa",0,0,
"Camomilla, Menta piperita, Mulungu",0,0,
"Camomilla, Menta piperita, Papavero Selvatico",0,0,
"Camomilla, Menta piperita, Papavero della california",0,0,
"Camomilla, Menta piperita, Passiflora",0,0,
"Camomilla, Menta piperita, Pedicularis Hirsuta",0,0,
"Camomilla, Menta piperita, Rosa di Damasco",0,0,
"Camomilla, Menta piperita, Skullcap",0,0,
"Camomilla, Menta piperita, Valeriana",0,0,
"Camomilla, Rosa di Damasco, Coda di Leone",0,0,
"Camomilla, Rosa di Damasco, Corydalis",0,0,
"Camomilla, Rosa di Damasco, Damiana",0,0,
"Camomilla, Rosa di Damasco, Gelsomino",0,0,
"Camomilla, Rosa di Damasco, Kava",0,0,
"Camomilla, Rosa di Damasco, Lattuga Selvatica",0,0,
"Camomilla, Rosa di Damasco, Loto Blu",0,0,
"Camomilla, Rosa di Damasco, Loto Rosa",0,0,
"Camomilla, Rosa di Damasco, Marihuanilla",0,0,
"Camomilla, Rosa di Damasco, Melissa",0,0,
"Camomilla, Rosa di Damasco, Mulungu",0,0,
"Camomilla, Rosa di Damasco, Papavero Selvatico",0,0,
"Camomilla, Rosa di Damasco, Papavero della california",0,0,
"Camomilla, Rosa di Damasco, Passiflora",0,0,
"Camomilla, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Camomilla, Rosa di Damasco, Skullcap",0,0,
"Camomilla, Rosa di Damasco, Valeriana",0,0,
"Coda di Leone, Bucce Arancia, Corydalis",0,0,
"Coda di Leone, Bucce Arancia, Damiana",0,0,
"Coda di Leone, Bucce Arancia, Galanga",0,0,
"Coda di Leone, Bucce Arancia, Gelsomino",0,0,
"Coda di Leone, Bucce Arancia, Kava",0,0,
"Coda di Leone, Bucce Arancia, Lattuga Selvatica",0,0,
"Coda di Leone, Bucce Arancia, Lavanda",0,0,
"Coda di Leone, Bucce Arancia, Loto Blu",0,0,
"Coda di Leone, Bucce Arancia, Loto Rosa",0,0,
"Coda di Leone, Bucce Arancia, Marihuanilla",0,0,
"Coda di Leone, Bucce Arancia, Melissa",0,0,
"Coda di Leone, Bucce Arancia, Menta piperita",0,0,
"Coda di Leone, Bucce Arancia, Mulungu",0,0,
"Coda di Leone, Bucce Arancia, Papavero Selvatico",0,0,
"Coda di Leone, Bucce Arancia, Papavero della california",0,0,
"Coda di Leone, Bucce Arancia, Passiflora",0,0,
"Coda di Leone, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Coda di Leone, Bucce Arancia, Rosa di Damasco",0,0,
"Coda di Leone, Bucce Arancia, Skullcap",0,0,
"Coda di Leone, Bucce Arancia, Valeriana",0,0,
"Coda di Leone, Galanga, Corydalis",0,0,
"Coda di Leone, Galanga, Damiana",0,0,
"Coda di Leone, Galanga, Gelsomino",0,0,
"Coda di Leone, Galanga, Kava",0,0,
"Coda di Leone, Galanga, Lattuga Selvatica",0,0,
"Coda di Leone, Galanga, Lavanda",0,0,
"Coda di Leone, Galanga, Loto Blu",0,0,
"Coda di Leone, Galanga, Loto Rosa",0,0,
"Coda di Leone, Galanga, Marihuanilla",0,0,
"Coda di Leone, Galanga, Melissa",0,0,
"Coda di Leone, Galanga, Menta piperita",0,0,
"Coda di Leone, Galanga, Mulungu",0,0,
"Coda di Leone, Galanga, Papavero Selvatico",0,0,
"Coda di Leone, Galanga, Papavero della california",0,0,
"Coda di Leone, Galanga, Passiflora",0,0,
"Coda di Leone, Galanga, Pedicularis Hirsuta",0,0,
"Coda di Leone, Galanga, Rosa di Damasco",0,0,
"Coda di Leone, Galanga, Skullcap",0,0,
"Coda di Leone, Galanga, Valeriana",0,0,
"Coda di Leone, Lavanda, Corydalis",0,0,
"Coda di Leone, Lavanda, Damiana",0,0,
"Coda di Leone, Lavanda, Gelsomino",0,0,
"Coda di Leone, Lavanda, Kava",0,0,
"Coda di Leone, Lavanda, Lattuga Selvatica",0,0,
"Coda di Leone, Lavanda, Loto Blu",0,0,
"Coda di Leone, Lavanda, Loto Rosa",0,0,
"Coda di Leone, Lavanda, Marihuanilla",0,0,
"Coda di Leone, Lavanda, Melissa",0,0,
"Coda di Leone, Lavanda, Menta piperita",0,0,
"Coda di Leone, Lavanda, Mulungu",0,0,
"Coda di Leone, Lavanda, Papavero Selvatico",0,0,
"Coda di Leone, Lavanda, Papavero della california",0,0,
"Coda di Leone, Lavanda, Passiflora",0,0,
"Coda di Leone, Lavanda, Pedicularis Hirsuta",0,0,
"Coda di Leone, Lavanda, Rosa di Damasco",0,0,
"Coda di Leone, Lavanda, Skullcap",0,0,
"Coda di Leone, Lavanda, Valeriana",0,0,
"Coda di Leone, Menta piperita, Corydalis",0,0,
"Coda di Leone, Menta piperita, Damiana",0,0,
"Coda di Leone, Menta piperita, Gelsomino",0,0,
"Coda di Leone, Menta piperita, Kava",0,0,
"Coda di Leone, Menta piperita, Lattuga Selvatica",0,0,
"Coda di Leone, Menta piperita, Loto Blu",0,0,
"Coda di Leone, Menta piperita, Loto Rosa",0,0,
"Coda di Leone, Menta piperita, Marihuanilla",0,0,
"Coda di Leone, Menta piperita, Melissa",0,0,
"Coda di Leone, Menta piperita, Mulungu",0,0,
"Coda di Leone, Menta piperita, Papavero Selvatico",0,0,
"Coda di Leone, Menta piperita, Papavero della california",0,0,
"Coda di Leone, Menta piperita, Passiflora",0,0,
"Coda di Leone, Menta piperita, Pedicularis Hirsuta",0,0,
"Coda di Leone, Menta piperita, Rosa di Damasco",0,0,
"Coda di Leone, Menta piperita, Skullcap",0,0,
"Coda di Leone, Menta piperita, Valeriana",0,0,
"Coda di Leone, Rosa di Damasco, Corydalis",0,0,
"Coda di Leone, Rosa di Damasco, Damiana",0,0,
"Coda di Leone, Rosa di Damasco, Gelsomino",0,0,
"Coda di Leone, Rosa di Damasco, Kava",0,0,
"Coda di Leone, Rosa di Damasco, Lattuga Selvatica",0,0,
"Coda di Leone, Rosa di Damasco, Loto Blu",0,0,
"Coda di Leone, Rosa di Damasco, Loto Rosa",0,0,
"Coda di Leone, Rosa di Damasco, Marihuanilla",0,0,
"Coda di Leone, Rosa di Damasco, Melissa",0,0,
"Coda di Leone, Rosa di Damasco, Mulungu",0,0,
"Coda di Leone, Rosa di Damasco, Papavero Selvatico",0,0,
"Coda di Leone, Rosa di Damasco, Papavero della california",0,0,
"Coda di Leone, Rosa di Damasco, Passiflora",0,0,
"Coda di Leone, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Coda di Leone, Rosa di Damasco, Skullcap",0,0,
"Coda di Leone, Rosa di Damasco, Valeriana",0,0,
"Corydalis, Bucce Arancia, Damiana",0,0,
"Corydalis, Bucce Arancia, Galanga",0,0,
"Corydalis, Bucce Arancia, Gelsomino",0,0,
"Corydalis, Bucce Arancia, Kava",0,0,
"Corydalis, Bucce Arancia, Lattuga Selvatica",0,0,
"Corydalis, Bucce Arancia, Lavanda",0,0,
"Corydalis, Bucce Arancia, Loto Blu",0,0,
"Corydalis, Bucce Arancia, Loto Rosa",0,0,
"Corydalis, Bucce Arancia, Marihuanilla",0,0,
"Corydalis, Bucce Arancia, Melissa",0,0,
"Corydalis, Bucce Arancia, Menta piperita",0,0,
"Corydalis, Bucce Arancia, Mulungu",0,0,
"Corydalis, Bucce Arancia, Papavero Selvatico",0,0,
"Corydalis, Bucce Arancia, Papavero della california",0,0,
"Corydalis, Bucce Arancia, Passiflora",0,0,
"Corydalis, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Corydalis, Bucce Arancia, Rosa di Damasco",0,0,
"Corydalis, Bucce Arancia, Skullcap",0,0,
"Corydalis, Bucce Arancia, Valeriana",0,0,
"Corydalis, Galanga, Damiana",0,0,
"Corydalis, Galanga, Gelsomino",0,0,
"Corydalis, Galanga, Kava",0,0,
"Corydalis, Galanga, Lattuga Selvatica",0,0,
