0,Voto_Effetto,Voto_Sapore,Caratteristiche Principali
"Kava, Marihuanilla, Loto Blu",0,0,
"Kava, Marihuanilla, Loto Rosa",0,0,
"Kava, Marihuanilla, Melissa",0,0,
"Kava, Marihuanilla, Mulungu",0,0,
"Kava, Marihuanilla, Papavero Selvatico",0,0,
"Kava, Marihuanilla, Papavero della california",0,0,
"Kava, Marihuanilla, Pedicularis Hirsuta",0,0,
"Kava, Marihuanilla, Skullcap",0,0,
"Kava, Marihuanilla, Valeriana",0,0,
"Kava, Melissa, Akuamma",0,0,
"Kava, Melissa, Artemisia",0,0,
"Kava, Melissa, Biancospino",0,0,
"Kava, Melissa, Camomilla",0,0,
"Kava, Melissa, Coda di Leone",0,0,
"Kava, Melissa, Corydalis",0,0,
"Kava, Melissa, Damiana",0,0,
"Kava, Melissa, Gelsomino",0,0,
"Kava, Melissa, Lattuga Selvatica",0,0,
"Kava, Melissa, Loto Blu",0,0,
"Kava, Melissa, Loto Rosa",0,0,
"Kava, Melissa, Marihuanilla",0,0,
"Kava, Melissa, Mulungu",0,0,
"Kava, Melissa, Papavero Selvatico",0,0,
"Kava, Melissa, Papavero della california",0,0,
"Kava, Melissa, Pedicularis Hirsuta",0,0,
"Kava, Melissa, Skullcap",0,0,
"Kava, Melissa, Valeriana",0,0,
"Kava, Mulungu, Akuamma",0,0,
"Kava, Mulungu, Artemisia",0,0,
"Kava, Mulungu, Biancospino",0,0,
"Kava, Mulungu, Camomilla",0,0,
"Kava, Mulungu, Coda di Leone",0,0,
"Kava, Mulungu, Corydalis",0,0,
"Kava, Mulungu, Damiana",0,0,
"Kava, Mulungu, Gelsomino",0,0,
"Kava, Mulungu, Lattuga Selvatica",0,0,
"Kava, Mulungu, Loto Blu",0,0,
"Kava, Mulungu, Loto Rosa",0,0,
"Kava, Mulungu, Marihuanilla",0,0,
"Kava, Mulungu, Melissa",0,0,
"Kava, Mulungu, Papavero Selvatico",0,0,
"Kava, Mulungu, Papavero della california",0,0,
"Kava, Mulungu, Pedicularis Hirsuta",0,0,
"Kava, Mulungu, Skullcap",0,0,
"Kava, Mulungu, Valeriana",0,0,
"Kava, Skullcap, Akuamma",0,0,
"Kava, Skullcap, Artemisia",0,0,
"Kava, Skullcap, Biancospino",0,0,
"Kava, Skullcap, Camomilla",0,0,
"Kava, Skullcap, Coda di Leone",0,0,
"Kava, Skullcap, Corydalis",0,0,
"Kava, Skullcap, Damiana",0,0,
"Kava, Skullcap, Gelsomino",0,0,
"Kava, Skullcap, Lattuga Selvatica",0,0,
"Kava, Skullcap, Loto Blu",0,0,
"Kava, Skullcap, Loto Rosa",0,0,
"Kava, Skullcap, Marihuanilla",0,0,
"Kava, Skullcap, Melissa",0,0,
"Kava, Skullcap, Mulungu",0,0,
"Kava, Skullcap, Papavero Selvatico",0,0,
"Kava, Skullcap, Papavero della california",0,0,
"Kava, Skullcap, Pedicularis Hirsuta",0,0,
"Kava, Skullcap, Valeriana",0,0,
"Kava, Valeriana, Akuamma",0,0,
"Kava, Valeriana, Artemisia",0,0,
"Kava, Valeriana, Biancospino",0,0,
"Kava, Valeriana, Camomilla",0,0,
"Kava, Valeriana, Coda di Leone",0,0,
"Kava, Valeriana, Corydalis",0,0,
"Kava, Valeriana, Damiana",0,0,
"Kava, Valeriana, Gelsomino",0,0,
"Kava, Valeriana, Lattuga Selvatica",0,0,
"Kava, Valeriana, Loto Blu",0,0,
"Kava, Valeriana, Loto Rosa",0,0,
"Kava, Valeriana, Marihuanilla",0,0,
"Kava, Valeriana, Melissa",0,0,
"Kava, Valeriana, Mulungu",0,0,
"Kava, Valeriana, Papavero Selvatico",0,0,
"Kava, Valeriana, Papavero della california",0,0,
"Kava, Valeriana, Pedicularis Hirsuta",0,0,
"Kava, Valeriana, Skullcap",0,0,
"Loto Blu, Loto Rosa, Akuamma",0,0,
"Loto Blu, Loto Rosa, Artemisia",0,0,
"Loto Blu, Loto Rosa, Biancospino",0,0,
"Loto Blu, Loto Rosa, Camomilla",0,0,
"Loto Blu, Loto Rosa, Coda di Leone",0,0,
"Loto Blu, Loto Rosa, Corydalis",0,0,
"Loto Blu, Loto Rosa, Damiana",0,0,
"Loto Blu, Loto Rosa, Gelsomino",0,0,
"Loto Blu, Loto Rosa, Kava",0,0,
"Loto Blu, Loto Rosa, Lattuga Selvatica",0,0,
"Loto Blu, Loto Rosa, Marihuanilla",0,0,
"Loto Blu, Loto Rosa, Melissa",0,0,
"Loto Blu, Loto Rosa, Mulungu",0,0,
"Loto Blu, Loto Rosa, Papavero Selvatico",0,0,
"Loto Blu, Loto Rosa, Papavero della california",0,0,
"Loto Blu, Loto Rosa, Pedicularis Hirsuta",0,0,
"Loto Blu, Loto Rosa, Skullcap",0,0,
"Loto Blu, Loto Rosa, Valeriana",0,0,
"Loto Blu, Marihuanilla, Akuamma",0,0,
"Loto Blu, Marihuanilla, Artemisia",0,0,
"Loto Blu, Marihuanilla, Biancospino",0,0,
"Loto Blu, Marihuanilla, Camomilla",0,0,
"Loto Blu, Marihuanilla, Coda di Leone",0,0,
"Loto Blu, Marihuanilla, Corydalis",0,0,
"Loto Blu, Marihuanilla, Damiana",0,0,
"Loto Blu, Marihuanilla, Gelsomino",0,0,
"Loto Blu, Marihuanilla, Kava",0,0,
"Loto Blu, Marihuanilla, Lattuga Selvatica",0,0,
"Loto Blu, Marihuanilla, Loto Rosa",0,0,
"Loto Blu, Marihuanilla, Melissa",0,0,
"Loto Blu, Marihuanilla, Mulungu",0,0,
"Loto Blu, Marihuanilla, Papavero Selvatico",0,0,
"Loto Blu, Marihuanilla, Papavero della california",0,0,
"Loto Blu, Marihuanilla, Pedicularis Hirsuta",0,0,
"Loto Blu, Marihuanilla, Skullcap",0,0,
"Loto Blu, Marihuanilla, Valeriana",0,0,
"Loto Blu, Melissa, Akuamma",0,0,
"Loto Blu, Melissa, Artemisia",0,0,
"Loto Blu, Melissa, Biancospino",0,0,
"Loto Blu, Melissa, Camomilla",0,0,
"Loto Blu, Melissa, Coda di Leone",0,0,
"Loto Blu, Melissa, Corydalis",0,0,
"Loto Blu, Melissa, Damiana",0,0,
"Loto Blu, Melissa, Gelsomino",0,0,
"Loto Blu, Melissa, Kava",0,0,
"Loto Blu, Melissa, Lattuga Selvatica",0,0,
"Loto Blu, Melissa, Loto Rosa",0,0,
"Loto Blu, Melissa, Marihuanilla",0,0,
"Loto Blu, Melissa, Mulungu",0,0,
"Loto Blu, Melissa, Papavero Selvatico",0,0,
"Loto Blu, Melissa, Papavero della california",0,0,
"Loto Blu, Melissa, Pedicularis Hirsuta",0,0,
"Loto Blu, Melissa, Skullcap",0,0,
"Loto Blu, Melissa, Valeriana",0,0,
"Loto Blu, Mulungu, Akuamma",0,0,
"Loto Blu, Mulungu, Artemisia",0,0,
"Loto Blu, Mulungu, Biancospino",0,0,
"Loto Blu, Mulungu, Camomilla",0,0,
"Loto Blu, Mulungu, Coda di Leone",0,0,
"Loto Blu, Mulungu, Corydalis",0,0,
"Loto Blu, Mulungu, Damiana",0,0,
"Loto Blu, Mulungu, Gelsomino",0,0,
"Loto Blu, Mulungu, Kava",0,0,
"Loto Blu, Mulungu, Lattuga Selvatica",0,0,
"Loto Blu, Mulungu, Loto Rosa",0,0,
"Loto Blu, Mulungu, Marihuanilla",0,0,
"Loto Blu, Mulungu, Melissa",0,0,
"Loto Blu, Mulungu, Papavero Selvatico",0,0,
"Loto Blu, Mulungu, Papavero della california",0,0,
"Loto Blu, Mulungu, Pedicularis Hirsuta",0,0,
"Loto Blu, Mulungu, Skullcap",0,0,
"Loto Blu, Mulungu, Valeriana",0,0,
"Loto Blu, Skullcap, Akuamma",0,0,
"Loto Blu, Skullcap, Artemisia",0,0,
"Loto Blu, Skullcap, Biancospino",0,0,
"Loto Blu, Skullcap, Camomilla",0,0,
"Loto Blu, Skullcap, Coda di Leone",0,0,
"Loto Blu, Skullcap, Corydalis",0,0,
"Loto Blu, Skullcap, Damiana",0,0,
"Loto Blu, Skullcap, Gelsomino",0,0,
"Loto Blu, Skullcap, Kava",0,0,
"Loto Blu, Skullcap, Lattuga Selvatica",0,0,
"Loto Blu, Skullcap, Loto Rosa",0,0,
"Loto Blu, Skullcap, Marihuanilla",0,0,
"Loto Blu, Skullcap, Melissa",0,0,
"Loto Blu, Skullcap, Mulungu",0,0,
"Loto Blu, Skullcap, Papavero Selvatico",0,0,
"Loto Blu, Skullcap, Papavero della california",0,0,
"Loto Blu, Skullcap, Pedicularis Hirsuta",0,0,
"Loto Blu, Skullcap, Valeriana",0,0,
"Loto Blu, Valeriana, Akuamma",0,0,
"Loto Blu, Valeriana, Artemisia",0,0,
"Loto Blu, Valeriana, Biancospino",0,0,
"Loto Blu, Valeriana, Camomilla",0,0,
"Loto Blu, Valeriana, Coda di Leone",0,0,
"Loto Blu, Valeriana, Corydalis",0,0,
"Loto Blu, Valeriana, Damiana",0,0,
"Loto Blu, Valeriana, Gelsomino",0,0,
"Loto Blu, Valeriana, Kava",0,0,
"Loto Blu, Valeriana, Lattuga Selvatica",0,0,
"Loto Blu, Valeriana, Loto Rosa",0,0,
"Loto Blu, Valeriana, Marihuanilla",0,0,
"Loto Blu, Valeriana, Melissa",0,0,
"Loto Blu, Valeriana, Mulungu",0,0,
"Loto Blu, Valeriana, Papavero Selvatico",0,0,
"Loto Blu, Valeriana, Papavero della california",0,0,
"Loto Blu, Valeriana, Pedicularis Hirsuta",0,0,
"Loto Blu, Valeriana, Skullcap",0,0,
"Loto Rosa, Marihuanilla, Akuamma",0,0,
"Loto Rosa, Marihuanilla, Artemisia",0,0,
"Loto Rosa, Marihuanilla, Biancospino",0,0,
"Loto Rosa, Marihuanilla, Camomilla",0,0,
"Loto Rosa, Marihuanilla, Coda di Leone",0,0,
"Loto Rosa, Marihuanilla, Corydalis",0,0,
"Loto Rosa, Marihuanilla, Damiana",0,0,
"Loto Rosa, Marihuanilla, Gelsomino",0,0,
"Loto Rosa, Marihuanilla, Kava",0,0,
"Loto Rosa, Marihuanilla, Lattuga Selvatica",0,0,
"Loto Rosa, Marihuanilla, Loto Blu",0,0,
"Loto Rosa, Marihuanilla, Melissa",0,0,
"Loto Rosa, Marihuanilla, Mulungu",0,0,
"Loto Rosa, Marihuanilla, Papavero Selvatico",0,0,
"Loto Rosa, Marihuanilla, Papavero della california",0,0,
"Loto Rosa, Marihuanilla, Pedicularis Hirsuta",0,0,
"Loto Rosa, Marihuanilla, Skullcap",0,0,
"Loto Rosa, Marihuanilla, Valeriana",0,0,
"Loto Rosa, Melissa, Akuamma",0,0,
"Loto Rosa, Melissa, Artemisia",0,0,
"Loto Rosa, Melissa, Biancospino",0,0,
"Loto Rosa, Melissa, Camomilla",0,0,
"Loto Rosa, Melissa, Coda di Leone",0,0,
"Loto Rosa, Melissa, Corydalis",0,0,
"Loto Rosa, Melissa, Damiana",0,0,
"Loto Rosa, Melissa, Gelsomino",0,0,
"Loto Rosa, Melissa, Kava",0,0,
"Loto Rosa, Melissa, Lattuga Selvatica",0,0,
"Loto Rosa, Melissa, Loto Blu",0,0,
"Loto Rosa, Melissa, Marihuanilla",0,0,
"Loto Rosa, Melissa, Mulungu",0,0,
"Loto Rosa, Melissa, Papavero Selvatico",0,0,
"Loto Rosa, Melissa, Papavero della california",0,0,
"Loto Rosa, Melissa, Pedicularis Hirsuta",0,0,
"Loto Rosa, Melissa, Skullcap",0,0,
"Loto Rosa, Melissa, Valeriana",0,0,
"Loto Rosa, Mulungu, Akuamma",0,0,
"Loto Rosa, Mulungu, Artemisia",0,0,
"Loto Rosa, Mulungu, Biancospino",0,0,
"Loto Rosa, Mulungu, Camomilla",0,0,
"Loto Rosa, Mulungu, Coda di Leone",0,0,
"Loto Rosa, Mulungu, Corydalis",0,0,
"Loto Rosa, Mulungu, Damiana",0,0,
"Loto Rosa, Mulungu, Gelsomino",0,0,
"Loto Rosa, Mulungu, Kava",0,0,
"Loto Rosa, Mulungu, Lattuga Selvatica",0,0,
"Loto Rosa, Mulungu, Loto Blu",0,0,
"Loto Rosa, Mulungu, Marihuanilla",0,0,
"Loto Rosa, Mulungu, Melissa",0,0,
"Loto Rosa, Mulungu, Papavero Selvatico",0,0,
"Loto Rosa, Mulungu, Papavero della california",0,0,
"Loto Rosa, Mulungu, Pedicularis Hirsuta",0,0,
"Loto Rosa, Mulungu, Skullcap",0,0,
"Loto Rosa, Mulungu, Valeriana",0,0,
"Loto Rosa, Skullcap, Akuamma",0,0,
"Loto Rosa, Skullcap, Artemisia",0,0,
"Loto Rosa, Skullcap, Biancospino",0,0,
"Loto Rosa, Skullcap, Camomilla",0,0,
"Loto Rosa, Skullcap, Coda di Leone",0,0,
"Loto Rosa, Skullcap, Corydalis",0,0,
"Loto Rosa, Skullcap, Damiana",0,0,
"Loto Rosa, Skullcap, Gelsomino",0,0,
"Loto Rosa, Skullcap, Kava",0,0,
"Loto Rosa, Skullcap, Lattuga Selvatica",0,0,
"Loto Rosa, Skullcap, Loto Blu",0,0,
"Loto Rosa, Skullcap, Marihuanilla",0,0,
"Loto Rosa, Skullcap, Melissa",0,0,
"Loto Rosa, Skullcap, Mulungu",0,0,
"Loto Rosa, Skullcap, Papavero Selvatico",0,0,
"Loto Rosa, Skullcap, Papavero della california",0,0,
"Loto Rosa, Skullcap, Pedicularis Hirsuta",0,0,
"Loto Rosa, Skullcap, Valeriana",0,0,
"Loto Rosa, Valeriana, Akuamma",0,0,
"Loto Rosa, Valeriana, Artemisia",0,0,
"Loto Rosa, Valeriana, Biancospino",0,0,
"Loto Rosa, Valeriana, Camomilla",0,0,
"Loto Rosa, Valeriana, Coda di Leone",0,0,
"Loto Rosa, Valeriana, Corydalis",0,0,
"Loto Rosa, Valeriana, Damiana",0,0,
"Loto Rosa, Valeriana, Gelsomino",0,0,
"Loto Rosa, Valeriana, Kava",0,0,
"Loto Rosa, Valeriana, Lattuga Selvatica",0,0,
"Loto Rosa, Valeriana, Loto Blu",0,0,
"Loto Rosa, Valeriana, Marihuanilla",0,0,
"Loto Rosa, Valeriana, Melissa",0,0,
"Loto Rosa, Valeriana, Mulungu",0,0,
"Loto Rosa, Valeriana, Papavero Selvatico",0,0,
"Loto Rosa, Valeriana, Papavero della california",0,0,
"Loto Rosa, Valeriana, Pedicularis Hirsuta",0,0,
"Loto Rosa, Valeriana, Skullcap",0,0,
"Marihuanilla, Melissa, Akuamma",0,0,
"Marihuanilla, Melissa, Artemisia",0,0,
"Marihuanilla, Melissa, Biancospino",0,0,
"Marihuanilla, Melissa, Camomilla",0,0,
"Marihuanilla, Melissa, Coda di Leone",0,0,
"Marihuanilla, Melissa, Corydalis",0,0,
"Marihuanilla, Melissa, Damiana",0,0,
"Marihuanilla, Melissa, Gelsomino",0,0,
"Marihuanilla, Melissa, Kava",0,0,
"Marihuanilla, Melissa, Lattuga Selvatica",0,0,
"Marihuanilla, Melissa, Loto Blu",0,0,
"Marihuanilla, Melissa, Loto Rosa",0,0,
"Marihuanilla, Melissa, Mulungu",0,0,
"Marihuanilla, Melissa, Papavero Selvatico",0,0,
"Marihuanilla, Melissa, Papavero della california",0,0,
"Marihuanilla, Melissa, Pedicularis Hirsuta",0,0,
"Marihuanilla, Melissa, Skullcap",0,0,
"Marihuanilla, Melissa, Valeriana",0,0,
"Marihuanilla, Mulungu, Akuamma",0,0,
"Marihuanilla, Mulungu, Artemisia",0,0,
"Marihuanilla, Mulungu, Biancospino",0,0,
"Marihuanilla, Mulungu, Camomilla",0,0,
"Marihuanilla, Mulungu, Coda di Leone",0,0,
"Marihuanilla, Mulungu, Corydalis",0,0,
"Marihuanilla, Mulungu, Damiana",0,0,
"Marihuanilla, Mulungu, Gelsomino",0,0,
"Marihuanilla, Mulungu, Kava",0,0,
"Marihuanilla, Mulungu, Lattuga Selvatica",0,0,
"Marihuanilla, Mulungu, Loto Blu",0,0,
"Marihuanilla, Mulungu, Loto Rosa",0,0,
"Marihuanilla, Mulungu, Melissa",0,0,
"Marihuanilla, Mulungu, Papavero Selvatico",0,0,
"Marihuanilla, Mulungu, Papavero della california",0,0,
"Marihuanilla, Mulungu, Pedicularis Hirsuta",0,0,
"Marihuanilla, Mulungu, Skullcap",0,0,
"Marihuanilla, Mulungu, Valeriana",0,0,
"Marihuanilla, Skullcap, Akuamma",0,0,
"Marihuanilla, Skullcap, Artemisia",0,0,
"Marihuanilla, Skullcap, Biancospino",0,0,
"Marihuanilla, Skullcap, Camomilla",0,0,
"Marihuanilla, Skullcap, Coda di Leone",0,0,
"Marihuanilla, Skullcap, Corydalis",0,0,
"Marihuanilla, Skullcap, Damiana",0,0,
"Marihuanilla, Skullcap, Gelsomino",0,0,
"Marihuanilla, Skullcap, Kava",0,0,
"Marihuanilla, Skullcap, Lattuga Selvatica",0,0,
"Marihuanilla, Skullcap, Loto Blu",0,0,
"Marihuanilla, Skullcap, Loto Rosa",0,0,
"Marihuanilla, Skullcap, Melissa",0,0,
"Marihuanilla, Skullcap, Mulungu",0,0,
"Marihuanilla, Skullcap, Papavero Selvatico",0,0,
"Marihuanilla, Skullcap, Papavero della california",0,0,
"Marihuanilla, Skullcap, Pedicularis Hirsuta",0,0,
"Marihuanilla, Skullcap, Valeriana",0,0,
"Marihuanilla, Valeriana, Akuamma",0,0,
"Marihuanilla, Valeriana, Artemisia",0,0,
"Marihuanilla, Valeriana, Biancospino",0,0,
"Marihuanilla, Valeriana, Camomilla",0,0,
"Marihuanilla, Valeriana, Coda di Leone",0,0,
"Marihuanilla, Valeriana, Corydalis",0,0,
"Marihuanilla, Valeriana, Damiana",0,0,
"Marihuanilla, Valeriana, Gelsomino",0,0,
"Marihuanilla, Valeriana, Kava",0,0,
"Marihuanilla, Valeriana, Lattuga Selvatica",0,0,
"Marihuanilla, Valeriana, Loto Blu",0,0,
"Marihuanilla, Valeriana, Loto Rosa",0,0,
"Marihuanilla, Valeriana, Melissa",0,0,
"Marihuanilla, Valeriana, Mulungu",0,0,
"Marihuanilla, Valeriana, Papavero Selvatico",0,0,
"Marihuanilla, Valeriana, Papavero della california",0,0,
"Marihuanilla, Valeriana, Pedicularis Hirsuta",0,0,
"Marihuanilla, Valeriana, Skullcap",0,0,
"Melissa, Mulungu, Akuamma",0,0,
"Melissa, Mulungu, Artemisia",0,0,
"Melissa, Mulungu, Biancospino",0,0,
"Melissa, Mulungu, Camomilla",0,0,
"Melissa, Mulungu, Coda di Leone",0,0,
"Melissa, Mulungu, Corydalis",0,0,
"Melissa, Mulungu, Damiana",0,0,
"Melissa, Mulungu, Gelsomino",0,0,
"Melissa, Mulungu, Kava",0,0,
"Melissa, Mulungu, Lattuga Selvatica",0,0,
"Melissa, Mulungu, Loto Blu",0,0,
"Melissa, Mulungu, Loto Rosa",0,0,
"Melissa, Mulungu, Marihuanilla",0,0,
"Melissa, Mulungu, Papavero Selvatico",0,0,
"Melissa, Mulungu, Papavero della california",0,0,
"Melissa, Mulungu, Pedicularis Hirsuta",0,0,
"Melissa, Mulungu, Skullcap",0,0,
"Melissa, Mulungu, Valeriana",0,0,
"Melissa, Skullcap, Akuamma",0,0,
"Melissa, Skullcap, Artemisia",0,0,
"Melissa, Skullcap, Biancospino",0,0,
"Melissa, Skullcap, Camomilla",0,0,
"Melissa, Skullcap, Coda di Leone",0,0,
"Melissa, Skullcap, Corydalis",0,0,
"Melissa, Skullcap, Damiana",0,0,
"Melissa, Skullcap, Gelsomino",0,0,
"Melissa, Skullcap, Kava",0,0,
"Melissa, Skullcap, Lattuga Selvatica",0,0,
"Melissa, Skullcap, Loto Blu",0,0,
"Melissa, Skullcap, Loto Rosa",0,0,
"Melissa, Skullcap, Marihuanilla",0,0,
"Melissa, Skullcap, Mulungu",0,0,
"Melissa, Skullcap, Papavero Selvatico",0,0,
"Melissa, Skullcap, Papavero della california",0,0,
"Melissa, Skullcap, Pedicularis Hirsuta",0,0,
"Melissa, Skullcap, Valeriana",0,0,
"Melissa, Valeriana, Akuamma",0,0,
"Melissa, Valeriana, Artemisia",0,0,
"Melissa, Valeriana, Biancospino",0,0,
"Melissa, Valeriana, Camomilla",0,0,
"Melissa, Valeriana, Coda di Leone",0,0,
"Melissa, Valeriana, Corydalis",0,0,
"Melissa, Valeriana, Damiana",0,0,
"Melissa, Valeriana, Gelsomino",0,0,
"Melissa, Valeriana, Kava",0,0,
"Melissa, Valeriana, Lattuga Selvatica",0,0,
"Melissa, Valeriana, Loto Blu",0,0,
"Melissa, Valeriana, Loto Rosa",0,0,
"Melissa, Valeriana, Marihuanilla",0,0,
"Melissa, Valeriana, Mulungu",0,0,
"Melissa, Valeriana, Papavero Selvatico",0,0,
"Melissa, Valeriana, Papavero della california",0,0,
"Melissa, Valeriana, Pedicularis Hirsuta",0,0,
"Melissa, Valeriana, Skullcap",0,0,
"Mulungu, Skullcap, Akuamma",0,0,
"Mulungu, Skullcap, Artemisia",0,0,
"Mulungu, Skullcap, Biancospino",0,0,
"Mulungu, Skullcap, Camomilla",0,0,
"Mulungu, Skullcap, Coda di Leone",0,0,
"Mulungu, Skullcap, Corydalis",0,0,
"Mulungu, Skullcap, Damiana",0,0,
"Mulungu, Skullcap, Gelsomino",0,0,
"Mulungu, Skullcap, Kava",0,0,
"Mulungu, Skullcap, Lattuga Selvatica",0,0,
"Mulungu, Skullcap, Loto Blu",0,0,
"Mulungu, Skullcap, Loto Rosa",0,0,
"Mulungu, Skullcap, Marihuanilla",0,0,
"Mulungu, Skullcap, Melissa",0,0,
"Mulungu, Skullcap, Papavero Selvatico",0,0,
"Mulungu, Skullcap, Papavero della california",0,0,
"Mulungu, Skullcap, Pedicularis Hirsuta",0,0,
"Mulungu, Skullcap, Valeriana",0,0,
"Mulungu, Valeriana, Akuamma",0,0,
"Mulungu, Valeriana, Artemisia",0,0,
"Mulungu, Valeriana, Biancospino",0,0,
"Mulungu, Valeriana, Camomilla",0,0,
"Mulungu, Valeriana, Coda di Leone",0,0,
"Mulungu, Valeriana, Corydalis",0,0,
"Mulungu, Valeriana, Damiana",0,0,
"Mulungu, Valeriana, Gelsomino",0,0,
"Mulungu, Valeriana, Kava",0,0,
"Mulungu, Valeriana, Lattuga Selvatica",0,0,
"Mulungu, Valeriana, Loto Blu",0,0,
"Mulungu, Valeriana, Loto Rosa",0,0,
"Mulungu, Valeriana, Marihuanilla",0,0,
"Mulungu, Valeriana, Melissa",0,0,
"Mulungu, Valeriana, Papavero Selvatico",0,0,
"Mulungu, Valeriana, Papavero della california",0,0,
"Mulungu, Valeriana, Pedicularis Hirsuta",0,0,
"Mulungu, Valeriana, Skullcap",0,0,
"Skullcap, Valeriana, Akuamma",0,0,
"Skullcap, Valeriana, Artemisia",0,0,
"Skullcap, Valeriana, Biancospino",0,0,
"Skullcap, Valeriana, Camomilla",0,0,
"Skullcap, Valeriana, Coda di Leone",0,0,
"Skullcap, Valeriana, Corydalis",0,0,
"Skullcap, Valeriana, Damiana",0,0,
"Skullcap, Valeriana, Gelsomino",0,0,
"Skullcap, Valeriana, Kava",0,0,
"Skullcap, Valeriana, Lattuga Selvatica",0,0,
"Skullcap, Valeriana, Loto Blu",0,0,
"Skullcap, Valeriana, Loto Rosa",0,0,
"Skullcap, Valeriana, Marihuanilla",0,0,
"Skullcap, Valeriana, Melissa",0,0,
"Skullcap, Valeriana, Mulungu",0,0,
"Skullcap, Valeriana, Papavero Selvatico",0,0,
"Skullcap, Valeriana, Papavero della california",0,0,
"Skullcap, Valeriana, Pedicularis Hirsuta",0,0,
"Calendula, Edera",0,0,
"Calendula, Iperico",0,0,
"Calendula, Passiflora",0,0,
"Calendula, Pau D'Arco",0,0,
"Calendula, Spirulina",0,0,
"Calendula, Verbasco",0,0,
"Edera, Iperico",0,0,
"Edera, Passiflora",0,0,
"Edera, Pau D'Arco",0,0,
"Edera, Spirulina",0,0,
"Edera, Verbasco",0,0,
"Iperico, Passiflora",0,0,
"Iperico, Pau D'Arco",0,0,
"Iperico, Spirulina",0,0,
"Iperico, Verbasco",0,0,
"Passiflora, Pau D'Arco",0,0,
"Passiflora, Spirulina",0,0,
"Passiflora, Verbasco",0,0,
"Spirulina, Pau D'Arco",0,0,
"Spirulina, Verbasco",0,0,
"Pau D'Arco, Verbasco",0,0,
"Calendula, Edera, Iperico",0,0,
"Calendula, Edera, Passiflora",0,0,
"Calendula, Edera, Pau D'Arco",0,0,
"Calendula, Edera, Spirulina",0,0,
"Calendula, Edera, Verbasco",0,0,
"Calendula, Iperico, Edera",0,0,
"Calendula, Iperico, Passiflora",0,0,
"Calendula, Iperico, Pau D'Arco",0,0,
"Calendula, Iperico, Spirulina",0,0,
"Calendula, Iperico, Verbasco",0,0,
"Calendula, Passiflora, Edera",0,0,
"Calendula, Passiflora, Iperico",0,0,
"Calendula, Passiflora, Pau D'Arco",0,0,
"Calendula, Passiflora, Spirulina",0,0,
"Calendula, Passiflora, Verbasco",0,0,
"Calendula, Pau D'Arco, Edera",0,0,
"Calendula, Pau D'Arco, Iperico",0,0,
"Calendula, Pau D'Arco, Passiflora",0,0,
"Calendula, Pau D'Arco, Spirulina",0,0,
"Calendula, Pau D'Arco, Verbasco",0,0,
"Calendula, Spirulina, Edera",0,0,
"Calendula, Spirulina, Iperico",0,0,
"Calendula, Spirulina, Passiflora",0,0,
"Calendula, Spirulina, Pau D'Arco",0,0,
"Calendula, Spirulina, Verbasco",0,0,
"Calendula, Verbasco, Edera",0,0,
"Calendula, Verbasco, Iperico",0,0,
"Calendula, Verbasco, Passiflora",0,0,
"Calendula, Verbasco, Pau D'Arco",0,0,
"Calendula, Verbasco, Spirulina",0,0,
"Edera, Iperico, Calendula",0,0,
"Edera, Iperico, Passiflora",0,0,
"Edera, Iperico, Pau D'Arco",0,0,
"Edera, Iperico, Spirulina",0,0,
"Edera, Iperico, Verbasco",0,0,
"Edera, Passiflora, Calendula",0,0,
"Edera, Passiflora, Iperico",0,0,
"Edera, Passiflora, Pau D'Arco",0,0,
"Edera, Passiflora, Spirulina",0,0,
"Edera, Passiflora, Verbasco",0,0,
"Edera, Pau D'Arco, Calendula",0,0,
"Edera, Pau D'Arco, Iperico",0,0,
"Edera, Pau D'Arco, Passiflora",0,0,
"Edera, Pau D'Arco, Spirulina",0,0,
"Edera, Pau D'Arco, Verbasco",0,0,
"Edera, Spirulina, Calendula",0,0,
"Edera, Spirulina, Iperico",0,0,
"Edera, Spirulina, Passiflora",0,0,
"Edera, Spirulina, Pau D'Arco",0,0,
"Edera, Spirulina, Verbasco",0,0,
"Edera, Verbasco, Calendula",0,0,
"Edera, Verbasco, Iperico",0,0,
"Edera, Verbasco, Passiflora",0,0,
"Edera, Verbasco, Pau D'Arco",0,0,
"Edera, Verbasco, Spirulina",0,0,
"Iperico, Passiflora, Calendula",0,0,
"Iperico, Passiflora, Edera",0,0,
"Iperico, Passiflora, Pau D'Arco",0,0,
"Iperico, Passiflora, Spirulina",0,0,
"Iperico, Passiflora, Verbasco",0,0,
"Iperico, Pau D'Arco, Calendula",0,0,
"Iperico, Pau D'Arco, Edera",0,0,
"Iperico, Pau D'Arco, Passiflora",0,0,
"Iperico, Pau D'Arco, Spirulina",0,0,
"Iperico, Pau D'Arco, Verbasco",0,0,
"Iperico, Spirulina, Calendula",0,0,
